id,name,price,seller,date,query
7790080040074,Queso Crema Cremoso Mendicrim 300 Gr.,513.5,dia,06/05/23,queso casancrem
7798060852570,Queso Untable Tonadita Clásico 190 Gr.,263.1,dia,06/05/23,queso casancrem
7790787016136,Queso Crema Light Ilolay 300 Gr.,468.7,dia,06/05/23,queso casancrem
7791337004511,Queso blanco García 290 Gr.,281.4,dia,06/05/23,queso casancrem
8480017062581,Queso Untable DIA Roquefort 180 Gr.,302.3,dia,06/05/23,queso casancrem
8480017271822,Yogur Entero DIA Frutilla sachet 220 Gr.,71.4,dia,06/05/23,yoghurt entero
7798321150971,Yogur Entero Bebible Yogs Frutilla 1 Lt.,566.8,dia,06/05/23,yoghurt entero
7791337006362,Yogur Entero Yogurisimo Firme Vainilla 190 Gr.,352.2,dia,06/05/23,yoghurt entero
7793913013535,Yogur Cremoso Entero Vainilla Tregar 125 Gr.,127.9,dia,06/05/23,yoghurt entero
7791058004159,Yogur Entero Manfrey con trozos de Frutilla 150 Gr.,139.1,dia,06/05/23,yoghurt entero
7791058790342,Yogur Entero Firme Manfrey Yofrey frutilla 140 Gr.,92.0,dia,06/05/23,yoghurt entero
8480017241917,Yogur Entero DIA Frutilla Sachet 1 Kg.,306.8,dia,06/05/23,yoghurt entero
8480017300621,Yogur Entero Batido DIA Vainilla 125 Gr.,92.0,dia,06/05/23,yoghurt entero
7791337005471,Yogur Yogurisimo Entero Topping Cereales 166 Gr.,297.9,dia,06/05/23,yoghurt entero
8480017272157,Yogur Entero DIA Vainilla sachet 220 Gr.,71.4,dia,06/05/23,yoghurt entero
7798321150988,Yogur Entero Bebible Yogs Vainilla 1 Lt.,566.8,dia,06/05/23,yoghurt entero
8480017142719,Yogur Firme Entero DIA Vainilla 250 Gr.,147.2,dia,06/05/23,yoghurt entero
7791337006201,Yogur Entero Yogurisimo Cremix Frutilla 120 Gr.,275.0,dia,06/05/23,yoghurt entero
7791337006140,Yogur Entero Yogurisimo Cremix Vainilla  120 Gr.,275.0,dia,06/05/23,yoghurt entero
7791337006225,Yogur Entero Yogurisimo Firme Vainilla 120 Gr.,275.0,dia,06/05/23,yoghurt entero
7790742034526,Manteca La Serenísima Multivitaminas 100 Gr.,309.5,dia,06/05/23,manteca serenisima
7790742345806,Manteca La Serenísima Multivitaminas 200 Gr.,597.9,dia,06/05/23,manteca serenisima
7790742345608,Manteca con Crema La Serenísima 200 Gr.,548.0,dia,06/05/23,manteca serenisima
7794480000348,Manteca Yolcle 100 Gr.,289.0,dia,06/05/23,manteca serenisima
7794480000355,Manteca Yolcle 200 Gr.,539.0,dia,06/05/23,manteca serenisima
7794480000010,Manteca SyS 100 Gr.,312.7,dia,06/05/23,manteca serenisima
8480017020840,Manteca DIA Calidad Extra 100 Gr.,275.6,dia,06/05/23,manteca serenisima
7798060850026,Manteca Tonadita extra calidad 200 Gr.,499.5,dia,06/05/23,manteca serenisima
7790398100088,Manteca La Paulina 200 Gr.,442.0,dia,06/05/23,manteca serenisima
7790742193506,Manteca Casanto Paquete 200 Gr.,401.6,dia,06/05/23,manteca serenisima
7798151953254,Manteca De Mani Natural King 350 Gr.,603.41,dia,06/05/23,manteca serenisima
7798060852310,Manteca Tonadita baja lactosa 200 Gr.,328.0,dia,06/05/23,manteca serenisima
7794480000362,Manteca Yolcle Primera Calidad 500 Gr.,817.7,dia,06/05/23,manteca serenisima
8480017020611,Manteca DIA Calidad Extra 200 Gr.,425.7,dia,06/05/23,manteca serenisima
7790080010879,Manteca Sancor Calidad extra 200 Gr.,467.9,dia,06/05/23,manteca serenisima
8480017080899,Manteca Calidad Extra DIA 500 Gr.,1400.0,dia,06/05/23,manteca serenisima
8480017014856,Manteca Untable Light DIA 200 Gr.,326.7,dia,06/05/23,manteca serenisima
7790080010862,Manteca Sancor Calidad Extra 100 Gr.,306.7,dia,06/05/23,manteca serenisima
7790070231659,"Aceite de Girasol Cocinero Alto Oléico 1,5 Lts.",1048.06,dia,06/05/23,aceite cocinero girasol
7790070231666,Aceite de Girasol Cocinero Alto Oléico 900 Ml.,661.16,dia,06/05/23,aceite cocinero girasol
7790070225023,"Aceite Cocinero Mezcla 1,5 Lts.",367.7,dia,06/05/23,aceite cocinero girasol
7790060234868,Aceite Cocinero Mezcla 900 Ml.,212.5,dia,06/05/23,aceite cocinero girasol
7798316700815,"Aceite de Girasol Legítimo 1,5 Lt.",446.5,dia,06/05/23,aceite cocinero girasol
8480017241146,"Aceite de Girasol DIA 1,5 Lts.",876.17,dia,06/05/23,aceite cocinero girasol
7790199603931,Aceite de Girasol Morixe 900 Ml.,569.0,dia,06/05/23,aceite cocinero girasol
7790060009329,Aceite de Oliva Cocinero 500 Ml.,1299.0,dia,06/05/23,aceite cocinero girasol
7790070230454,Aceite de Girasol Ideal 900 Ml.,267.1,dia,06/05/23,aceite cocinero girasol
7790070228536,"Aceite de Girasol Ideal 1,5 Lts.",426.7,dia,06/05/23,aceite cocinero girasol
7790272001050,Aceite Natura Girasol 500 Cc.,183.6,dia,06/05/23,aceite cocinero girasol
7790272001005,"Aceite Girasol Natural 0,9 L.",310.6,dia,06/05/23,aceite cocinero girasol
7798316700808,Aceite de Girasol Legítimo 900 Ml.,279.5,dia,06/05/23,aceite cocinero girasol
7792180141798,Aceite Mezcla Girasol Cañuelas 900 Ml.,205.9,dia,06/05/23,aceite cocinero girasol
7790070231864,Aceite de Oliva Cocinero Extra Virgen Intenso 500 Ml.,1583.86,dia,06/05/23,aceite cocinero girasol
8480017181770,Aceite de Girasol DIA 900 Ml.,539.85,dia,06/05/23,aceite cocinero girasol
7790895012259,"Gaseosa Coca-Cola Sin Azúcar 1,75 Lt.",465.0,dia,06/05/23,"coca cola 1,75"
7790895012440,"Gaseosa Coca Cola light 1,75 Lts.",389.5,dia,06/05/23,"coca cola 1,75"
7790895002748,Gaseosa Coca Cola Lata 310 Ml.,126.5,dia,06/05/23,"coca cola 1,75"
7790895001451,"Gaseosa Coca-Cola Light 1,5 Lts.",350.6,dia,06/05/23,"coca cola 1,75"
7790895067570,"Gaseosa Coca-Cola Sin Azúcar 2,25 Lt.",675.0,dia,06/05/23,"coca cola 1,75"
7790895000782,Gaseosa Coca-Cola sabor original 500 Ml.,228.0,dia,06/05/23,"coca cola 1,75"
7790895067556,"Gaseosa Coca-Cola sin azúcares 1,5 Lts.",279.36,dia,06/05/23,"coca cola 1,75"
7790895646348,Gaseosa Coca-Cola Sabor Original 237 Ml.,120.5,dia,06/05/23,"coca cola 1,75"
7790895012266,"Gaseosa Coca-Cola Sabor Original 1,25 Lts.",364.15,dia,06/05/23,"coca cola 1,75"
7790895005794,"Gaseosa Coca-Cola Sabor Original 2,5 Lt.",713.0,dia,06/05/23,"coca cola 1,75"
7790895067532,Gaseosa Coca-Cola Sin Azúcar 500 Ml.,235.5,dia,06/05/23,"coca cola 1,75"
7790895067617,Gaseosa Coca-Cola Sin Azúcar 2 Lt.,362.5,dia,06/05/23,"coca cola 1,75"
7790895000232,Gaseosa Coca Cola sabor original 354 Ml.,208.0,dia,06/05/23,"coca cola 1,75"
7790895646935,Mini Gaseosa Coca Cola sin azúcar 237 Ml.,120.5,dia,06/05/23,"coca cola 1,75"
7790895005312,"Gaseosa Coca-Cola Light 2,25 Lts.",628.5,dia,06/05/23,"coca cola 1,75"
7790895001482,Gaseosa Coca-Cola light 500 Ml.,225.0,dia,06/05/23,"coca cola 1,75"
7793147009199,Cerveza Heineken Lata 473 ml.,448.0,dia,06/05/23,heineken
7793147572808,Cerveza sin alcohol Heineken x 355 Ml.,415.0,dia,06/05/23,heineken
7793147571283,Cerveza Heineken lata 710 Ml.,605.0,dia,06/05/23,heineken
77956262,Celusal fina Salero 250 Gr,483.39,dia,06/05/23,celusal
7790072000079,Sal Fina Light Celusal 235 Gr.,641.9,dia,06/05/23,celusal
7790072001014,Sal Fina en Paquete Celusal 500 Gr.,188.7,dia,06/05/23,celusal
7791004000099,Sal Gruesa Celusal 1 Kg.,281.1,dia,06/05/23,celusal
7790072001038,Sal Fina Celusal de mesa 500 Gr.,562.05,dia,06/05/23,celusal
7791004000051,Sal Entrefina Celusal para Parrilla 1 Kg.,270.2,dia,06/05/23,celusal
7790072179669,Sal Final Celusal Con Hierro 500 Gr.,142.7,dia,06/05/23,celusal
7798036830175,Galletitas Celosas Baño de Repostería de Chocolate 230 Gr.,270.84,dia,06/05/23,celusal
7790130000034,Vinagre de Alcohol Menoyo 500 Ml.,129.3,dia,06/05/23,vinagre menoyo
7790130000058,Vinagre de Alcohol Menoyo 1 L.,191.6,dia,06/05/23,vinagre menoyo
7790130000027,Vinagre de Manzana Menoyo 500 Ml.,241.1,dia,06/05/23,vinagre menoyo
7790130000065,Vinagre de Vino Menoyo 500 Ml.,221.35,dia,06/05/23,vinagre menoyo
7790130003226,Aceto Balsámico Menoyo Tradicional 250 Ml.,309.0,dia,06/05/23,vinagre menoyo
7790130002335,Aceto Reducción Menoyo 250 Ml.,456.85,dia,06/05/23,vinagre menoyo
8480017534699,Vinagre de Manzana DIA 500 Ml.,160.4,dia,06/05/23,vinagre menoyo
8480017534682,Vinagre de Alcohol DIA 1 Lt.,179.0,dia,06/05/23,vinagre menoyo
8480017534705,Vinagre de Vino DIA 500 Ml.,173.4,dia,06/05/23,vinagre menoyo
7790130002793,Mayonesa Light Menoyo sin tacc 470 Gr.,295.6,dia,06/05/23,vinagre menoyo
7790130002762,Mayonesa Menoyo Original Sin Tacc 500 Gr.,306.4,dia,06/05/23,vinagre menoyo
7790130002779,Mayonesa Menoyo Original Sin Tacc 900 Ml.,605.1,dia,06/05/23,vinagre menoyo
7790130003127,Orégano en hojas Menoyo 23 Gr.,136.0,dia,06/05/23,vinagre menoyo
7790130002830,Mostaza Menoyo Sin Tacc 250 Gr.,172.55,dia,06/05/23,vinagre menoyo
7790130002823,Mostaza Menoyo sin tacc 60 Gr.,49.4,dia,06/05/23,vinagre menoyo
7790130002755,Mayonesa Menoyo Original Sin Tacc 250 Gr.,178.15,dia,06/05/23,vinagre menoyo
7790130002748,Mayonesa Menoyo Original Sin Tacc 100 Gr.,83.49,dia,06/05/23,vinagre menoyo
7790130002786,Mayonesa Light Menoyo sin tacc 235 Gr.,188.95,dia,06/05/23,vinagre menoyo
7790130003240,Salsa de Soja Menoyo Tradicional 250 Gr.,395.6,dia,06/05/23,vinagre menoyo
7790550020230,Café Molido Cabrales Al Grano 500 Gr.,1076.9,dia,06/05/23,cafe molido cabrales 500
7790550022210,Café Molido Cabrales Super 125 Gr.,703.16,dia,06/05/23,cafe molido cabrales 500
7790550000164,Café Torrado Cabrales La Planta de Café 500 Gr.,1346.32,dia,06/05/23,cafe molido cabrales 500
8480017241160,Café Molido DIA Intenso 500 Gr.,815.65,dia,06/05/23,cafe molido cabrales 500
7790550000157,Café Molido Torrado La Planta de Café 250 Gr.,712.92,dia,06/05/23,cafe molido cabrales 500
7790070936639,Café Molido Richmond 150 Gr.,860.0,dia,06/05/23,cafe molido cabrales 500
7792360002130,Café Molido Sensaciones Bonafide Torrado Suave 500 Gr.,1567.15,dia,06/05/23,cafe molido cabrales 500
7790170901971,Café Molido Morenita Intenso 250 Gr.,573.83,dia,06/05/23,cafe molido cabrales 500
8480017241153,Café Molido DIA Intenso 250 Gr.,397.78,dia,06/05/23,cafe molido cabrales 500
7790150006375,Café Molido La Virginia Equilibrado 1 Kg.,2142.5,dia,06/05/23,cafe molido cabrales 500
7891000304129,Café Molido Nescafé Gold Equilibrado 250 Gr.,2198.19,dia,06/05/23,cafe molido cabrales 500
7790170901957,Café Molido La Morenita Intenso 125 Gr.,306.0,dia,06/05/23,cafe molido cabrales 500
7792360002123,Café Molido Sensaciones Bonafide Torrado Suave 250 Gr.,817.57,dia,06/05/23,cafe molido cabrales 500
7790170903937,Café Torrado Molido Morenita en Saquitos 20 Un.,520.29,dia,06/05/23,cafe molido cabrales 500
7792360002062,Café Sensaciones Bonafide Torrado Intenso 500 Gr.,1567.15,dia,06/05/23,cafe molido cabrales 500
7790170902008,Café Clásico La Morenita 500 Gr.,1130.79,dia,06/05/23,cafe molido cabrales 500
7792360002147,Café Bonafide Suave 125 Gr.,394.62,dia,06/05/23,cafe molido cabrales 500
7790170904798,Café Instantáneo Morenita 100 Gr.,394.9,dia,06/05/23,cafe molido cabrales 500
7613287290380,Café Nescafé Clásico doypack 150 Gr.,577.9,dia,06/05/23,cafe molido cabrales 500
7790320000035,Café en Saquitos Crysf 20 Un.,473.12,dia,06/05/23,cafe molido cabrales 500
7790070933478,Café Arlistan Sustentable 170 Gr.,1360.06,dia,06/05/23,cafe molido cabrales 500
7790387013498,Yerba Mate Taragui Sin Palo 1 Kg.,923.84,dia,06/05/23,yerba mate taragui
7790387013610,Yerba Mate Taragüi 4 Flex 1 Kg.,1237.37,dia,06/05/23,yerba mate taragui
7790387013627,Yerba Mate Taragüi 4 Flex 500 Gr.,394.76,dia,06/05/23,yerba mate taragui
7730241003661,Yerba Mate Canarias 500 Gr.,1030.97,dia,06/05/23,yerba mate taragui
7793704000928,Yerba Mate Playadito Suave 1 Kg.,1318.0,dia,06/05/23,yerba mate taragui
7793704000911,Yerba Mate Playadito Suave 500 Gr.,680.0,dia,06/05/23,yerba mate taragui
7790710334603,Yerba Mate Cbse Guaraná 500 Gr.,799.0,dia,06/05/23,yerba mate taragui
7790802000164,Yerba Mate Romance Suave 1 Kg.,1201.81,dia,06/05/23,yerba mate taragui
7798028020270,Yerba Mate Pájaro Azul 500 Gr.,461.25,dia,06/05/23,yerba mate taragui
7790070508539,Yerba Mate Salus Natural x 1 Kg.,1209.63,dia,06/05/23,yerba mate taragui
7790710334580,Yerba Mate Cbse Naranja 500 Gr.,799.0,dia,06/05/23,yerba mate taragui
7792710006436,Yerba Mate Amanda Suave 500 Gr.,664.87,dia,06/05/23,yerba mate taragui
7790070509123,Yerba Mate Chamigo 500 Gr.,417.0,dia,06/05/23,yerba mate taragui
7790710334535,Yerba Mate Cbse Hierbas Serranas 500 Gr.,799.0,dia,06/05/23,yerba mate taragui
7790710003332,Yerba Mate Cbse Jengibre 500 Gr.,799.0,dia,06/05/23,yerba mate taragui
